commodity,date,qty
Dip,12/6/2017,0
Default,12/6/2017,0
Not Available,12/6/2017,0
Tobacco,12/7/2017,0
Supplement,12/7/2017,57.024
Powder,12/7/2017,0
Nut,12/7/2017,338.832
Not Available,12/7/2017,0
Instant,12/7/2017,0
Dip,12/7/2017,0
Default,12/7/2017,0
Candy,12/7/2017,0
BreadCrumb,12/7/2017,0
Supplement,12/8/2017,87.984
Powder,12/8/2017,0
Nut,12/8/2017,326.664
Not Available,12/8/2017,0
Tobacco,12/8/2017,0
Dip,12/8/2017,0
Default,12/8/2017,0
Candy,12/8/2017,0
BreadCrumb,12/8/2017,0
Instant,12/8/2017,120
Tobacco,12/9/2017,0
Supplement,12/9/2017,0
Powder,12/9/2017,0
Nut,12/9/2017,494.676
Not Available,12/9/2017,0
Candy,12/9/2017,0
Dip,12/9/2017,0
Default,12/9/2017,0
BreadCrumb,12/9/2017,0
Instant,12/9/2017,0
Tobacco,12/10/2017,0
Supplement,12/10/2017,0
Candy,12/10/2017,0
Default,12/10/2017,0
BreadCrumb,12/10/2017,0
Dip,12/10/2017,0
Instant,12/10/2017,0
Not Available,12/10/2017,0
Nut,12/10/2017,0
Powder,12/10/2017,0
Nut,12/11/2017,2351.04
Supplement,12/11/2017,101.84
Powder,12/11/2017,0
Not Available,12/11/2017,0
Instant,12/11/2017,0
Dip,12/11/2017,0
Default,12/11/2017,0
BreadCrumb,12/11/2017,0
Tobacco,12/11/2017,0
Candy,12/11/2017,0
Tobacco,12/12/2017,0
Nut,12/12/2017,750.704
BreadCrumb,12/12/2017,0
Candy,12/12/2017,0
Default,12/12/2017,0
Dip,12/12/2017,0
Instant,12/12/2017,0
Not Available,12/12/2017,0
Powder,12/12/2017,0
Supplement,12/12/2017,0
BreadCrumb,12/13/2017,0
Default,12/13/2017,0
Candy,12/13/2017,0
Dip,12/13/2017,0
Instant,12/13/2017,0
Not Available,12/13/2017,0
Nut,12/13/2017,642.208
Powder,12/13/2017,0
Supplement,12/13/2017,107.024
Tobacco,12/13/2017,0
Candy,12/14/2017,0
BreadCrumb,12/14/2017,0
Default,12/14/2017,0
Powder,12/14/2017,20.88
Tobacco,12/14/2017,0
Nut,12/14/2017,503.612
Not Available,12/14/2017,0
Instant,12/14/2017,0
Dip,12/14/2017,0
Supplement,12/14/2017,0
Dip,12/15/2017,0
BreadCrumb,12/15/2017,0
Tobacco,12/15/2017,0
Supplement,12/15/2017,0
Powder,12/15/2017,0
Nut,12/15/2017,482.196
Not Available,12/15/2017,0
Instant,12/15/2017,0
Candy,12/15/2017,0
Default,12/15/2017,0
Tobacco,12/16/2017,0
Powder,12/16/2017,0
BreadCrumb,12/16/2017,0
Candy,12/16/2017,0
Default,12/16/2017,0
Dip,12/16/2017,0
Not Available,12/16/2017,0
Nut,12/16/2017,302.172
Supplement,12/16/2017,0
Instant,12/16/2017,0
Nut,12/17/2017,1596
Tobacco,12/17/2017,0
Not Available,12/17/2017,0
Instant,12/17/2017,0
Dip,12/17/2017,0
Default,12/17/2017,0
Candy,12/17/2017,0
BreadCrumb,12/17/2017,0
Powder,12/17/2017,0
Supplement,12/17/2017,0
Supplement,12/18/2017,150
Powder,12/18/2017,0
BreadCrumb,12/18/2017,0
Candy,12/18/2017,0
Default,12/18/2017,0
Dip,12/18/2017,0
Instant,12/18/2017,0
Not Available,12/18/2017,0
Tobacco,12/18/2017,0
Nut,12/18/2017,595.92
Instant,12/19/2017,0
Not Available,12/19/2017,0
Nut,12/19/2017,609.66
Powder,12/19/2017,0
Supplement,12/19/2017,50
Tobacco,12/19/2017,0
Default,12/19/2017,0
Candy,12/19/2017,0
Dip,12/19/2017,0
BreadCrumb,12/19/2017,0
Instant,12/20/2017,90
BreadCrumb,12/20/2017,0
Dip,12/20/2017,0
Not Available,12/20/2017,0
Nut,12/20/2017,2056.756
Powder,12/20/2017,57.172
Supplement,12/20/2017,88.704
Tobacco,12/20/2017,0
Default,12/20/2017,0
Candy,12/20/2017,0
Tobacco,12/21/2017,0
Supplement,12/21/2017,0
BreadCrumb,12/21/2017,0
Candy,12/21/2017,0
Default,12/21/2017,0
Dip,12/21/2017,0
Instant,12/21/2017,0
Not Available,12/21/2017,0
Nut,12/21/2017,0
Powder,12/21/2017,0
Tobacco,12/22/2017,0
Powder,12/22/2017,0
Nut,12/22/2017,0
Not Available,12/22/2017,0
Supplement,12/22/2017,0
Dip,12/22/2017,0
Default,12/22/2017,0
Candy,12/22/2017,0
BreadCrumb,12/22/2017,0
Instant,12/22/2017,0
Tobacco,12/23/2017,0
Supplement,12/23/2017,0
Powder,12/23/2017,0
Nut,12/23/2017,0
Not Available,12/23/2017,0
Instant,12/23/2017,0
Default,12/23/2017,0
Candy,12/23/2017,0
BreadCrumb,12/23/2017,0
Dip,12/23/2017,0
Instant,12/24/2017,0
BreadCrumb,12/24/2017,0
Default,12/24/2017,0
Dip,12/24/2017,0
Not Available,12/24/2017,0
Candy,12/24/2017,0
Powder,12/24/2017,0
Supplement,12/24/2017,0
Tobacco,12/24/2017,0
Nut,12/24/2017,0
Tobacco,12/25/2017,0
Supplement,12/25/2017,0
Powder,12/25/2017,0
Nut,12/25/2017,0
Not Available,12/25/2017,0
Dip,12/25/2017,0
Default,12/25/2017,0
Candy,12/25/2017,0
BreadCrumb,12/25/2017,0
Instant,12/25/2017,0
Nut,12/26/2017,0
Tobacco,12/26/2017,0
Supplement,12/26/2017,0
Powder,12/26/2017,0
Not Available,12/26/2017,0
Candy,12/26/2017,0
Dip,12/26/2017,0
Default,12/26/2017,0
BreadCrumb,12/26/2017,0
Instant,12/26/2017,0
Default,12/27/2017,0
Supplement,12/27/2017,0
Powder,12/27/2017,0
Nut,12/27/2017,0
Not Available,12/27/2017,0
Instant,12/27/2017,0
Tobacco,12/27/2017,0
Candy,12/27/2017,0
Dip,12/27/2017,0
BreadCrumb,12/27/2017,0
Tobacco,12/28/2017,0
Supplement,12/28/2017,0
Powder,12/28/2017,0
Nut,12/28/2017,0
Not Available,12/28/2017,0
Dip,12/28/2017,0
Default,12/28/2017,0
Candy,12/28/2017,0
Instant,12/28/2017,0
BreadCrumb,12/28/2017,0
Powder,12/29/2017,0
Not Available,12/29/2017,0
Instant,12/29/2017,0
Nut,12/29/2017,0
Dip,12/29/2017,0
Default,12/29/2017,0
Candy,12/29/2017,0
Tobacco,12/29/2017,0
Supplement,12/29/2017,0
BreadCrumb,12/29/2017,0
Supplement,12/30/2017,0
Dip,12/30/2017,0
Default,12/30/2017,0
Candy,12/30/2017,0
BreadCrumb,12/30/2017,0
Instant,12/30/2017,0
Not Available,12/30/2017,0
Nut,12/30/2017,0
Powder,12/30/2017,0
Tobacco,12/30/2017,0
Powder,12/31/2017,0
BreadCrumb,12/31/2017,0
Candy,12/31/2017,0
Default,12/31/2017,0
Dip,12/31/2017,0
Instant,12/31/2017,0
Nut,12/31/2017,0
Not Available,12/31/2017,0
Tobacco,12/31/2017,0
Supplement,12/31/2017,0
Candy,1/1/2018,0
Default,1/1/2018,0
Dip,1/1/2018,0
Instant,1/1/2018,0
Not Available,1/1/2018,0
Nut,1/1/2018,0
Powder,1/1/2018,0
Supplement,1/1/2018,0
Tobacco,1/1/2018,0
BreadCrumb,1/1/2018,0
Tobacco,1/2/2018,0
Powder,1/2/2018,0
Nut,1/2/2018,0
Supplement,1/2/2018,0
Instant,1/2/2018,0
Dip,1/2/2018,0
BreadCrumb,1/2/2018,0
Default,1/2/2018,0
Candy,1/2/2018,0
Not Available,1/2/2018,0
Tobacco,1/3/2018,0
Supplement,1/3/2018,0
Powder,1/3/2018,0
Nut,1/3/2018,0
Not Available,1/3/2018,0
Dip,1/3/2018,0
Default,1/3/2018,0
Candy,1/3/2018,0
BreadCrumb,1/3/2018,0
Instant,1/3/2018,0
Powder,1/4/2018,0
Tobacco,1/4/2018,0
Supplement,1/4/2018,0
Nut,1/4/2018,0
BreadCrumb,1/4/2018,0
Instant,1/4/2018,0
Dip,1/4/2018,0
Default,1/4/2018,0
Candy,1/4/2018,0
Not Available,1/4/2018,0
Tobacco,1/5/2018,0
Powder,1/5/2018,0
Nut,1/5/2018,0
Supplement,1/5/2018,0
Instant,1/5/2018,0
Dip,1/5/2018,0
Default,1/5/2018,0
Candy,1/5/2018,0
BreadCrumb,1/5/2018,0
Not Available,1/5/2018,0
BreadCrumb,1/6/2018,0
Candy,1/6/2018,0
Default,1/6/2018,0
Dip,1/6/2018,0
Instant,1/6/2018,0
Not Available,1/6/2018,0
Nut,1/6/2018,295.932
Powder,1/6/2018,0
Tobacco,1/6/2018,0
Supplement,1/6/2018,0
Candy,1/7/2018,0
Supplement,1/7/2018,0
Nut,1/7/2018,0
Not Available,1/7/2018,0
Instant,1/7/2018,0
Powder,1/7/2018,0
Default,1/7/2018,0
BreadCrumb,1/7/2018,0
Tobacco,1/7/2018,0
Dip,1/7/2018,0
Nut,1/8/2018,392.696
BreadCrumb,1/8/2018,166.32
Candy,1/8/2018,0
Default,1/8/2018,0
Dip,1/8/2018,0
Instant,1/8/2018,0
Not Available,1/8/2018,0
Supplement,1/8/2018,0
Powder,1/8/2018,0
Tobacco,1/8/2018,0
Powder,1/9/2018,23.472
BreadCrumb,1/9/2018,0
Candy,1/9/2018,0
Default,1/9/2018,0
Dip,1/9/2018,0
Instant,1/9/2018,0
Not Available,1/9/2018,0
Nut,1/9/2018,903.384
Supplement,1/9/2018,0
Tobacco,1/9/2018,0
Not Available,1/10/2018,0
Instant,1/10/2018,0
Dip,1/10/2018,0
Default,1/10/2018,0
Powder,1/10/2018,0
BreadCrumb,1/10/2018,0
Tobacco,1/10/2018,0
Supplement,1/10/2018,0
Candy,1/10/2018,0
Nut,1/10/2018,667.08
Supplement,1/11/2018,0
Tobacco,1/11/2018,0
Candy,1/11/2018,0
Default,1/11/2018,0
Dip,1/11/2018,0
Instant,1/11/2018,0
Not Available,1/11/2018,0
Nut,1/11/2018,1061.552
Powder,1/11/2018,0
BreadCrumb,1/11/2018,0
Tobacco,1/12/2018,0
Candy,1/12/2018,0
Default,1/12/2018,0
Dip,1/12/2018,0
Instant,1/12/2018,0
Not Available,1/12/2018,0
Nut,1/12/2018,1596
BreadCrumb,1/12/2018,0
Powder,1/12/2018,0
Supplement,1/12/2018,70
BreadCrumb,1/13/2018,0
Default,1/13/2018,0
Dip,1/13/2018,0
Instant,1/13/2018,0
Not Available,1/13/2018,0
Nut,1/13/2018,0
Powder,1/13/2018,0
Supplement,1/13/2018,0
Tobacco,1/13/2018,0
Candy,1/13/2018,0
Powder,1/14/2018,0
Nut,1/14/2018,0
Not Available,1/14/2018,0
Supplement,1/14/2018,0
Dip,1/14/2018,0
Default,1/14/2018,0
Candy,1/14/2018,0
Instant,1/14/2018,0
BreadCrumb,1/14/2018,0
Tobacco,1/14/2018,0
Candy,1/15/2018,0
Default,1/15/2018,0
Dip,1/15/2018,0
Instant,1/15/2018,0
Not Available,1/15/2018,0
Nut,1/15/2018,930.696
Powder,1/15/2018,0
Supplement,1/15/2018,61.184
Tobacco,1/15/2018,0
BreadCrumb,1/15/2018,0
Tobacco,1/16/2018,0
Supplement,1/16/2018,55.008
Powder,1/16/2018,0
Not Available,1/16/2018,0
Nut,1/16/2018,1526.332
Dip,1/16/2018,0
Default,1/16/2018,0
Candy,1/16/2018,0
BreadCrumb,1/16/2018,0
Instant,1/16/2018,0
Tobacco,1/17/2018,0
Supplement,1/17/2018,38.88
Powder,1/17/2018,0
Nut,1/17/2018,328.224
Not Available,1/17/2018,0
Instant,1/17/2018,0
Default,1/17/2018,0
Candy,1/17/2018,0
BreadCrumb,1/17/2018,166.32
Dip,1/17/2018,0
Not Available,1/18/2018,0
Powder,1/18/2018,0
Nut,1/18/2018,2025.156
Instant,1/18/2018,0
Tobacco,1/18/2018,0
Default,1/18/2018,0
Candy,1/18/2018,0
BreadCrumb,1/18/2018,0
Dip,1/18/2018,0
Supplement,1/18/2018,0
Tobacco,1/19/2018,0
Candy,1/19/2018,0
Supplement,1/19/2018,0
Powder,1/19/2018,0
Nut,1/19/2018,266.136
Not Available,1/19/2018,0
Instant,1/19/2018,0
Dip,1/19/2018,0
Default,1/19/2018,0
BreadCrumb,1/19/2018,0
Supplement,1/20/2018,0
Powder,1/20/2018,0
Nut,1/20/2018,0
Instant,1/20/2018,0
Dip,1/20/2018,0
Default,1/20/2018,0
Tobacco,1/20/2018,0
Not Available,1/20/2018,0
Candy,1/20/2018,0
BreadCrumb,1/20/2018,0
BreadCrumb,1/21/2018,0
Supplement,1/21/2018,0
Powder,1/21/2018,0
Nut,1/21/2018,0
Not Available,1/21/2018,0
Instant,1/21/2018,0
Dip,1/21/2018,0
Default,1/21/2018,0
Tobacco,1/21/2018,0
Candy,1/21/2018,0
Default,1/22/2018,0
Dip,1/22/2018,0
Instant,1/22/2018,0
Tobacco,1/22/2018,0
BreadCrumb,1/22/2018,0
Supplement,1/22/2018,0
Not Available,1/22/2018,0
Nut,1/22/2018,689.676
Candy,1/22/2018,0
Powder,1/22/2018,0
BreadCrumb,1/23/2018,0
Tobacco,1/23/2018,0
Candy,1/23/2018,0
Default,1/23/2018,0
Dip,1/23/2018,0
Instant,1/23/2018,0
Not Available,1/23/2018,0
Nut,1/23/2018,1023.048
Powder,1/23/2018,0
Supplement,1/23/2018,0
Candy,1/24/2018,0
Default,1/24/2018,0
Instant,1/24/2018,25
Dip,1/24/2018,0
Nut,1/24/2018,2065.916
Powder,1/24/2018,22.032
BreadCrumb,1/24/2018,0
Tobacco,1/24/2018,0
Not Available,1/24/2018,0
Supplement,1/24/2018,0
Candy,1/25/2018,0
Tobacco,1/25/2018,0
Supplement,1/25/2018,0
Powder,1/25/2018,0
Nut,1/25/2018,287.664
Not Available,1/25/2018,0
Dip,1/25/2018,0
Default,1/25/2018,0
BreadCrumb,1/25/2018,0
Instant,1/25/2018,0
Tobacco,1/26/2018,0
Supplement,1/26/2018,0
Powder,1/26/2018,0
Nut,1/26/2018,893.936
Not Available,1/26/2018,0
Instant,1/26/2018,0
Dip,1/26/2018,0
Default,1/26/2018,0
Candy,1/26/2018,0
BreadCrumb,1/26/2018,0
Tobacco,1/27/2018,0
Supplement,1/27/2018,0
Powder,1/27/2018,0
Nut,1/27/2018,0
Not Available,1/27/2018,0
Dip,1/27/2018,0
Default,1/27/2018,0
Candy,1/27/2018,0
BreadCrumb,1/27/2018,0
Instant,1/27/2018,0
Candy,1/28/2018,0
Tobacco,1/28/2018,0
Supplement,1/28/2018,0
Powder,1/28/2018,0
Nut,1/28/2018,0
Not Available,1/28/2018,0
Instant,1/28/2018,0
Dip,1/28/2018,0
Default,1/28/2018,0
BreadCrumb,1/28/2018,0
Not Available,1/29/2018,0
BreadCrumb,1/29/2018,0
Candy,1/29/2018,0
Default,1/29/2018,0
Dip,1/29/2018,0
Instant,1/29/2018,0
Nut,1/29/2018,2766.56
Powder,1/29/2018,0
Supplement,1/29/2018,101.088
Tobacco,1/29/2018,0
Dip,1/30/2018,0
BreadCrumb,1/30/2018,0
Candy,1/30/2018,0
Default,1/30/2018,0
Instant,1/30/2018,0
Nut,1/30/2018,605.992
Powder,1/30/2018,0
Supplement,1/30/2018,102.384
Tobacco,1/30/2018,0
Not Available,1/30/2018,0
Tobacco,1/31/2018,0
BreadCrumb,1/31/2018,0
Candy,1/31/2018,0
Default,1/31/2018,0
Dip,1/31/2018,0
Instant,1/31/2018,0
Not Available,1/31/2018,0
Nut,1/31/2018,404.508
Powder,1/31/2018,0
Supplement,1/31/2018,67.392
Tobacco,2/1/2018,0
Supplement,2/1/2018,0
Candy,2/1/2018,0
Default,2/1/2018,0
Dip,2/1/2018,0
Instant,2/1/2018,0
Not Available,2/1/2018,0
Nut,2/1/2018,455.092
Powder,2/1/2018,0
BreadCrumb,2/1/2018,0
Instant,2/2/2018,0
Supplement,2/2/2018,0
Powder,2/2/2018,0
Nut,2/2/2018,356.376
Not Available,2/2/2018,0
Dip,2/2/2018,0
Default,2/2/2018,0
Tobacco,2/2/2018,0
Candy,2/2/2018,0
BreadCrumb,2/2/2018,0
Default,2/3/2018,0
Candy,2/3/2018,0
Tobacco,2/3/2018,0
Supplement,2/3/2018,0
Powder,2/3/2018,0
BreadCrumb,2/3/2018,0
Not Available,2/3/2018,0
Instant,2/3/2018,0
Dip,2/3/2018,0
Nut,2/3/2018,0
BreadCrumb,2/4/2018,0
Supplement,2/4/2018,0
Powder,2/4/2018,0
Nut,2/4/2018,0
Not Available,2/4/2018,0
Default,2/4/2018,0
Instant,2/4/2018,0
Dip,2/4/2018,0
Tobacco,2/4/2018,0
Candy,2/4/2018,0
BreadCrumb,2/5/2018,0
Candy,2/5/2018,0
Default,2/5/2018,0
Dip,2/5/2018,0
Instant,2/5/2018,0
Not Available,2/5/2018,0
Nut,2/5/2018,614.548
Powder,2/5/2018,0
Supplement,2/5/2018,0
Tobacco,2/5/2018,0
Supplement,2/6/2018,0
Powder,2/6/2018,0
Nut,2/6/2018,2279.748
Not Available,2/6/2018,0
Instant,2/6/2018,0
Dip,2/6/2018,0
Default,2/6/2018,0
Candy,2/6/2018,0
BreadCrumb,2/6/2018,0
Tobacco,2/6/2018,0
Tobacco,2/7/2018,0
Powder,2/7/2018,0
Nut,2/7/2018,325.884
Not Available,2/7/2018,0
Instant,2/7/2018,0
Dip,2/7/2018,0
Default,2/7/2018,0
Candy,2/7/2018,0
BreadCrumb,2/7/2018,0
Supplement,2/7/2018,201.088
Instant,2/8/2018,0
BreadCrumb,2/8/2018,0
Candy,2/8/2018,0
Default,2/8/2018,0
Dip,2/8/2018,0
Not Available,2/8/2018,0
Nut,2/8/2018,557.718
Powder,2/8/2018,0
Supplement,2/8/2018,0
Tobacco,2/8/2018,0
Tobacco,2/9/2018,0
Supplement,2/9/2018,0
Powder,2/9/2018,0
Nut,2/9/2018,147.576
Not Available,2/9/2018,0
Instant,2/9/2018,0
Dip,2/9/2018,0
Default,2/9/2018,0
Candy,2/9/2018,48.672
BreadCrumb,2/9/2018,0
BreadCrumb,2/10/2018,0
Candy,2/10/2018,0
Default,2/10/2018,0
Dip,2/10/2018,0
Instant,2/10/2018,0
Not Available,2/10/2018,0
Nut,2/10/2018,1596
Powder,2/10/2018,0
Supplement,2/10/2018,0
Tobacco,2/10/2018,0
BreadCrumb,2/11/2018,0
Candy,2/11/2018,0
Default,2/11/2018,0
Dip,2/11/2018,0
Instant,2/11/2018,0
Not Available,2/11/2018,0
Nut,2/11/2018,0
Powder,2/11/2018,0
Supplement,2/11/2018,0
Tobacco,2/11/2018,0
Powder,2/12/2018,0
Tobacco,2/12/2018,0
Supplement,2/12/2018,0
Nut,2/12/2018,1099.424
Not Available,2/12/2018,0
Default,2/12/2018,0
Dip,2/12/2018,0
Candy,2/12/2018,0
BreadCrumb,2/12/2018,0
Instant,2/12/2018,0
Nut,2/13/2018,2299.62
Tobacco,2/13/2018,0
Supplement,2/13/2018,0
Powder,2/13/2018,0
Not Available,2/13/2018,0
Instant,2/13/2018,0
Dip,2/13/2018,0
Default,2/13/2018,201.6
Candy,2/13/2018,0
BreadCrumb,2/13/2018,0
Nut,2/14/2018,574.592
Supplement,2/14/2018,0
Powder,2/14/2018,0
Tobacco,2/14/2018,0
Not Available,2/14/2018,0
Dip,2/14/2018,0
Default,2/14/2018,0
Candy,2/14/2018,0
BreadCrumb,2/14/2018,351.4
Instant,2/14/2018,0
Powder,2/15/2018,0
BreadCrumb,2/15/2018,0
Candy,2/15/2018,0
Default,2/15/2018,0
Dip,2/15/2018,0
Instant,2/15/2018,0
Not Available,2/15/2018,0
Nut,2/15/2018,467.392
Tobacco,2/15/2018,0
Supplement,2/15/2018,0
Tobacco,2/16/2018,0
Candy,2/16/2018,0
Default,2/16/2018,0
Dip,2/16/2018,0
Instant,2/16/2018,0
Not Available,2/16/2018,0
Nut,2/16/2018,377.988
Powder,2/16/2018,0
Supplement,2/16/2018,0
BreadCrumb,2/16/2018,0
Candy,2/17/2018,0
Default,2/17/2018,0
Supplement,2/17/2018,0
Nut,2/17/2018,0
Powder,2/17/2018,0
Instant,2/17/2018,0
Not Available,2/17/2018,0
BreadCrumb,2/17/2018,0
Dip,2/17/2018,0
Tobacco,2/17/2018,0
Default,2/18/2018,0
Tobacco,2/18/2018,0
Supplement,2/18/2018,0
Nut,2/18/2018,0
Not Available,2/18/2018,0
Instant,2/18/2018,0
Dip,2/18/2018,0
BreadCrumb,2/18/2018,0
Powder,2/18/2018,0
Candy,2/18/2018,0
Supplement,2/19/2018,0
BreadCrumb,2/19/2018,0
Candy,2/19/2018,0
Default,2/19/2018,0
Dip,2/19/2018,0
Instant,2/19/2018,0
Not Available,2/19/2018,0
Nut,2/19/2018,2154.948
Tobacco,2/19/2018,0
Powder,2/19/2018,0
Powder,2/20/2018,0
BreadCrumb,2/20/2018,0
Candy,2/20/2018,0
Default,2/20/2018,0
Tobacco,2/20/2018,0
Instant,2/20/2018,0
Not Available,2/20/2018,0
Nut,2/20/2018,516.316
Supplement,2/20/2018,0
Dip,2/20/2018,0
BreadCrumb,2/21/2018,0
Instant,2/21/2018,0
Candy,2/21/2018,0
Default,2/21/2018,0
Dip,2/21/2018,0
Not Available,2/21/2018,0
Nut,2/21/2018,660.592
Powder,2/21/2018,0
Tobacco,2/21/2018,0
Supplement,2/21/2018,70
Tobacco,2/22/2018,0
Supplement,2/22/2018,0
Powder,2/22/2018,0
Candy,2/22/2018,0
Default,2/22/2018,0
Dip,2/22/2018,0
Instant,2/22/2018,0
Not Available,2/22/2018,0
Nut,2/22/2018,475.176
BreadCrumb,2/22/2018,0
Powder,2/23/2018,0
Nut,2/23/2018,674.06
Not Available,2/23/2018,0
Instant,2/23/2018,0
Candy,2/23/2018,0
Default,2/23/2018,0
BreadCrumb,2/23/2018,0
Supplement,2/23/2018,0
Dip,2/23/2018,0
Tobacco,2/23/2018,0
Dip,2/24/2018,0
Default,2/24/2018,0
Instant,2/24/2018,0
Not Available,2/24/2018,0
Nut,2/24/2018,0
Powder,2/24/2018,0
Supplement,2/24/2018,0
Tobacco,2/24/2018,0
BreadCrumb,2/24/2018,0
Candy,2/24/2018,0
Tobacco,2/25/2018,0
Supplement,2/25/2018,0
Powder,2/25/2018,0
Nut,2/25/2018,0
Instant,2/25/2018,0
Dip,2/25/2018,0
Default,2/25/2018,0
Candy,2/25/2018,0
BreadCrumb,2/25/2018,0
Not Available,2/25/2018,0
Candy,2/26/2018,0
Instant,2/26/2018,0
Default,2/26/2018,0
Dip,2/26/2018,0
Powder,2/26/2018,0
Tobacco,2/26/2018,0
Nut,2/26/2018,1390.856
Supplement,2/26/2018,0
BreadCrumb,2/26/2018,0
Not Available,2/26/2018,0
Instant,2/27/2018,0
Powder,2/27/2018,0
Candy,2/27/2018,0
Default,2/27/2018,0
Dip,2/27/2018,0
Tobacco,2/27/2018,0
Supplement,2/27/2018,0
Nut,2/27/2018,2275.732
BreadCrumb,2/27/2018,0
Not Available,2/27/2018,0
Supplement,2/28/2018,0
Tobacco,2/28/2018,0
Not Available,2/28/2018,0
Nut,2/28/2018,2201.964
Instant,2/28/2018,0
Dip,2/28/2018,0
Default,2/28/2018,0
Candy,2/28/2018,0
BreadCrumb,2/28/2018,0
Powder,2/28/2018,0
Powder,3/1/2018,0
BreadCrumb,3/1/2018,0
Default,3/1/2018,0
Dip,3/1/2018,0
Instant,3/1/2018,0
Not Available,3/1/2018,0
Nut,3/1/2018,408.564
Supplement,3/1/2018,0
Candy,3/1/2018,0
Tobacco,3/1/2018,0
BreadCrumb,3/2/2018,0
Candy,3/2/2018,0
Default,3/2/2018,0
Dip,3/2/2018,0
Instant,3/2/2018,0
Not Available,3/2/2018,0
Nut,3/2/2018,380.64
Powder,3/2/2018,0
Supplement,3/2/2018,0
Tobacco,3/2/2018,0
BreadCrumb,3/3/2018,0
Candy,3/3/2018,0
Default,3/3/2018,0
Dip,3/3/2018,0
Instant,3/3/2018,0
Tobacco,3/3/2018,0
Nut,3/3/2018,0
Powder,3/3/2018,0
Supplement,3/3/2018,0
Not Available,3/3/2018,0
BreadCrumb,3/4/2018,0
Tobacco,3/4/2018,0
Supplement,3/4/2018,0
Default,3/4/2018,0
Candy,3/4/2018,0
Dip,3/4/2018,0
Instant,3/4/2018,0
Not Available,3/4/2018,0
Nut,3/4/2018,0
Powder,3/4/2018,0
BreadCrumb,3/5/2018,0
Tobacco,3/5/2018,0
Candy,3/5/2018,0
Supplement,3/5/2018,0
Nut,3/5/2018,546.756
Not Available,3/5/2018,0
Powder,3/5/2018,0
Instant,3/5/2018,0
Dip,3/5/2018,0
Default,3/5/2018,0
Tobacco,3/6/2018,0
BreadCrumb,3/6/2018,166.32
Powder,3/6/2018,0
Nut,3/6/2018,743.1
Not Available,3/6/2018,0
Instant,3/6/2018,0
Dip,3/6/2018,0
Default,3/6/2018,0
Candy,3/6/2018,0
Supplement,3/6/2018,0
Tobacco,3/7/2018,0
Supplement,3/7/2018,204
Nut,3/7/2018,581.5
BreadCrumb,3/7/2018,0
Candy,3/7/2018,0
Default,3/7/2018,0
Instant,3/7/2018,0
Not Available,3/7/2018,0
Powder,3/7/2018,0
Dip,3/7/2018,0
Not Available,3/8/2018,0
Supplement,3/8/2018,31.824
Tobacco,3/8/2018,0
Instant,3/8/2018,0
Dip,3/8/2018,0
Default,3/8/2018,0
Candy,3/8/2018,0
BreadCrumb,3/8/2018,0
Nut,3/8/2018,476.736
Powder,3/8/2018,0
Default,3/9/2018,0
Supplement,3/9/2018,0
Powder,3/9/2018,0
Nut,3/9/2018,1979.136
Not Available,3/9/2018,0
Instant,3/9/2018,0
Dip,3/9/2018,0
Candy,3/9/2018,0
BreadCrumb,3/9/2018,0
Tobacco,3/9/2018,0
Dip,3/10/2018,0
BreadCrumb,3/10/2018,0
Candy,3/10/2018,0
Default,3/10/2018,0
Instant,3/10/2018,0
Not Available,3/10/2018,0
Powder,3/10/2018,0
Supplement,3/10/2018,0
Tobacco,3/10/2018,0
Nut,3/10/2018,0
BreadCrumb,3/11/2018,0
Candy,3/11/2018,0
Default,3/11/2018,0
Dip,3/11/2018,0
Instant,3/11/2018,0
Not Available,3/11/2018,0
Nut,3/11/2018,0
Powder,3/11/2018,0
Supplement,3/11/2018,0
Tobacco,3/11/2018,0
Powder,3/12/2018,0
Tobacco,3/12/2018,0
Supplement,3/12/2018,0
Nut,3/12/2018,934.428
Not Available,3/12/2018,0
Instant,3/12/2018,0
Dip,3/12/2018,0
Default,3/12/2018,0
Candy,3/12/2018,0
BreadCrumb,3/12/2018,0
Instant,3/13/2018,0
Tobacco,3/13/2018,0
Supplement,3/13/2018,13.968
Powder,3/13/2018,0
Dip,3/13/2018,0
Not Available,3/13/2018,0
BreadCrumb,3/13/2018,0
Candy,3/13/2018,0
Nut,3/13/2018,1021.012
Default,3/13/2018,0
Tobacco,3/14/2018,0
Supplement,3/14/2018,0
Powder,3/14/2018,0
Nut,3/14/2018,668.148
Default,3/14/2018,0
Instant,3/14/2018,0
Dip,3/14/2018,0
Candy,3/14/2018,0
BreadCrumb,3/14/2018,0
Not Available,3/14/2018,0
Tobacco,3/15/2018,0
Supplement,3/15/2018,105.84
Powder,3/15/2018,0
Nut,3/15/2018,802.052
Not Available,3/15/2018,0
Dip,3/15/2018,0
Default,3/15/2018,0
Candy,3/15/2018,0
Instant,3/15/2018,0
BreadCrumb,3/15/2018,0
Default,3/16/2018,0
BreadCrumb,3/16/2018,0
Candy,3/16/2018,0
Nut,3/16/2018,409.52
Tobacco,3/16/2018,0
Supplement,3/16/2018,0
Powder,3/16/2018,0
Not Available,3/16/2018,0
Instant,3/16/2018,0
Dip,3/16/2018,0
Not Available,3/17/2018,0
Instant,3/17/2018,0
Supplement,3/17/2018,0
Tobacco,3/17/2018,0
